id,name
1395,Hama Governorate
1396,Ḩamāh
1397,Ḩalkū
1398,Ḩalfāyā
1399,Aleppo Governorate
1400,Aleppo
1401,Ḩadīdah
1402,Al Furqlus
1403,Fīq
1404,Ad Duraykīsh
1405,Aḑ Ḑumayr
1406,Douma
1407,Muḩāfaz̧at Rīf Dimashq
1408,Damascus
1409,Dhībān
1410,Dayr Ḩāfir
1411,Deir ez-Zor Governorate
1412,Deir ez-Zor
1413,Dayr ‘Aţīyah
1414,Darkūsh
1415,Ad Darbāsīyah
1416,Dārayyā
1417,Daraa Governorate
1418,Dar‘ā
1419,Buşrá ash Shām
1420,Bulbul
1421,Binnish
1422,Bdāmā
1423,Bāniyās
1424,Az Ziyārah
1425,Az Zarbah
1426,Az Zabadānī
1427,I‘zāz
1428,‘Ayn ‘Īsá
1429,‘Ayn ash Sharqīyah
1430,‘Ayn al Fījah
1431,‘Ayn al Bayḑā
1432,‘Ayn al ‘Arab
1433,At Tall
1434,Ath Thawrah
1435,As-Suwayda
1436,As-Suwayda Governorate
1437,As Sukhnah
1438,Al Mazra‘ah
1439,As Sawdā
1440,Aş Şanamayn
1441,‘Assāl al Ward
1442,Aş Şafşāfah
1443,As Safīrah
1444,As Sabkhah
1445,As Si‘in
1446,Ash Shaykh Badr
1447,Ash Shajarah
1448,Ash Shaddādah
1449,Arwād
1450,Ar Ruḩaybah
1451,Ar Rastan
1452,Ar Raqqah
1453,Ar-Raqqah Governorate
1454,Arīḩā
1455,An Nashābīyah
1456,An Nabk
1457,Amude
1458,Al Quţayfah
1459,Al Quşayr
1460,Al Qurayyā
1461,Al Qunayţirah
1462,Quneitra Governorate
1463,Al Qaryatayn
1464,Al Qardāḩah
1465,Al Qāmishlī
1466,Al Qadmūs
1467,Al Mushannaf
1468,Mismīyah
1469,Al Mayādīn
1470,Al Mālikīyah
1471,Al Buţayḩah
1472,Latakia
1473,Latakia Governorate
1474,Al Kiswah
1475,Al Khushnīyah
1476,Al Jawādīyah
1477,Al Ḩasakah
1478,Al-Hasakah Governorate
1479,Al Ḩarāk
1480,Al Ḩamīdīyah
1481,Al Ḩaffah
1482,Al Ghizlānīyah
1483,Al Buşayrah
1484,Al Bāb
1485,Al ‘Ashārah
1486,Al ‘Annāzah
1487,Akhtarīn
1488,Iḩsim
1489,‘Afrīn
1490,Ad Dīmās
1491,Ad Dānā
1492,Ālbū Kamāl
1493,Abū Hurayrah
1494,Hajīn
1495,Abū az̧ Z̧uhūr
1496,Zarrit’ap’
1497,Zangakatun
1498,Goravan
1499,Yeghegnavan
1500,Yeghegnadzor
1501,Vostan
1502,Vosketap’
1503,Vernashen
1504,Verishen
1505,Vedi
1506,Vayk’
1507,Tegh
1508,Surenavan
1509,Sisavan
1510,Shinuhayr
1511,Shahumyan
1512,Shatin
1513,Shaghat
1514,Rrind
1515,Noyakert
1516,Nerk’in Kamarlu
1517,Mrgavan
1518,Meghri
1519,Malishka
1520,Khndzoresk
1521,Kapan
1522,Jermuk
1523,Goris
1524,Gladzor
1525,Getap’
1526,Dzorastan
1527,Dalar
1528,Burastan
1529,Akner
1530,Brrnakot’
1531,Berk’anush
1532,Aygezard
1533,Aygepat
1534,Aygavan
1535,Avshar
1536,Hats’avan
1537,Artashat
1538,Yeghegis
1539,Republic of Armenia
1540,Armash
1541,Areni
1542,Ararat
1543,Angeghakot’
1544,Aghavnadzor
1545,Agarakadzor
1546,Agarak
1547,Nchelenge
1548,Nakonde
1549,Mpulungu
1550,Mporokoso
1551,Mbala
1552,Kawambwa
1553,Kaputa
1554,Kambwali
1555,Yala
1556,Wundanyi
1557,Wote
1558,Witu
1559,Webuye
1560,Wajir
1561,Voi
1562,Timau
1563,Thika
1564,Taveta
1565,Takaungu
1566,Sotik
1567,Shimoni
1568,Sawa Sawa
1569,Sagana
1570,Rumuruti
1571,Rongai
1572,Rambara
1573,Poka
1574,Parklands
1575,Oyugis
1576,Othaya
1577,Old Mombasa
1578,Ogembo
1579,Nyeri
1580,Nyanza Province
1581,Nyahururu
1582,Ngong
1583,Nginda
1584,Naro Moru
1585,Narok
1586,Nanyuki
1587,Nandi Hills
1588,Nambare
1589,Namanga
1590,Nakuru
1591,Naivasha
1592,Nairobi South
1593,Nairobi
1594,Nairobi
1595,Mwingi
1596,Murang’a
1597,Mumias
1598,Muhoroni
1599,Mtito Andei
1600,Moyale
1601,Mombasa
1602,Molo
1603,Miti ya Hunter
1604,Migori
1605,Meru
1606,Maua
1607,Marsabit
1608,Mariakani
1609,Maralal
1610,Maragua
1611,Mandera
1612,Malindi
1613,Malikisi
1614,Malanga
1615,Malaba
1616,Makueni Boma
1617,Makinyambu
1618,Magadi
1619,Machakos
1620,Kipkelion
1621,Lugulu
1622,Luanda
1623,Londiani
1624,Lodwar
1625,Litein
1626,Limuru
1627,Lemek
1628,Lamu
1629,Lake View Estate
1630,Kwale
1631,Kwa Jomvu
1632,Konza
1633,Kitui
1634,Kitale
1635,Kisumu
1636,Kisii
1637,Kipini
1638,Kinango
1639,Kihancha
1640,Kilifi
1641,Kikuyu
1642,Kijabe
1643,Kiganjo
1644,Kiambu
1645,Kerugoya
1646,Keroka
1647,Kericho
1648,Republic of Kenya
1649,Karuri
1650,Kapsuset
1651,Kapsabet
1652,Kangundo
1653,Kangema
1654,Kamweri Forest Station
1655,Kakamega
1656,Kajiado
1657,Kabarnet
1658,Isiolo
1659,Homa Lime Kowuor
1660,Homa Bay
1661,Gicheru
1662,Gazi
1663,Garissa
1664,Embakasi
1665,Embu
1666,Eldoret
1667,Eldama Ravine
1668,Chuka
1669,Chepareria
1670,Butere
1671,Burji
1672,Port Victoria
1673,Bungoma
1674,Bondo
1675,Sotik Post
1676,Baringo
1677,Athi River
1678,Ahero
1679,Rwamagana
1680,Musanze
1681,Nzega
1682,Kigali
1683,Kibuye
1684,Kibungo
1685,Gitarama
1686,Gikongoro
1687,Cyangugu
1688,Gisenyi
1689,Byumba
1690,Butare
1691,Butare
1692,Democratic Republic of the Congo
1693,Yangambi
1694,Watsa
1695,Wamba
1696,Uvira
1697,Ukungu
1698,Tshilundu
1699,Tshikapa
1700,Tambo
1701,South Kivu Province
1702,Katanga Province
1703,Sewe
1704,Salukwango
1705,Sake
1706,Pekia
1707,Province du Nord-Kivu
1708,Mwene-Ditu
1709,Mweka
1710,Moni
1711,Mokumbano
1712,Mbuji-Mayi
1713,Manono
1714,Province du Maniema
1715,Lusambo
1716,Luebo
1717,Lubao
1718,Longanio
1719,Lodja
1720,Lisala
1721,Kongolo
1722,Kisangani
1723,Kisangani
1724,Kirumba
1725,Kindu
1726,Kimbalata
1727,Kavumu
1728,Kasongo
1729,Province du Kasaï Oriental
1730,Province du Kasaï-Occidental
1731,Kapeo
1732,Kaniama
1733,Kananga
1734,Kananga
1735,Kampene
1736,Kamina
1737,Kama
1738,Kalemie
1739,Kabinda
1740,Kabasinze
1741,Kabasele-Pania
1742,Kabare
1743,Kabalo
1744,Isiro
1745,Ilebo
1746,Orientale Province
1747,Goma
1748,Gbadolite
1749,Gandajika
1750,Fizi
1751,Province de l’Équateur
1752,Demba
1753,Butembo
1754,Buta
1755,Businga
1756,Bunia
1757,Bumba
1758,Bukavu
1759,Bukama
1760,Bongandanga
1761,Bonema
1762,Bondo
1763,Boluka
1764,Boende
1765,Beni
1766,Batikayafi
1767,Basoko
1768,Bapaidu
1769,Bangenze
1770,Aketi
1771,Tadjourah
1772,Tadjourah
1773,Obock
1774,Obock
1775,Loyada
1776,Ambouli
1777,Holhol
1778,Dorra
1779,Republic of Djibouti
1780,Djibouti
1781,Djibouti Region
1782,Dikhil
1783,Dikhil
1784,Arta
1785,Ali Sabieh Region
1786,'Ali Sabieh
1787,Zombo
1788,Yumbe
1789,Wobulenzi
1790,Wakiso
1791,Republic of Uganda
1792,Tororo
1793,Masaka District
1794,Soroti
1795,Sironko
1796,Serere
1797,Sembabule
1798,Rukungiri
1799,Rukoki
1800,Rubirizi
1801,Rakai
1802,Pallisa
1803,Paidha
1804,Pader Palwo
1805,Opiyai
1806,Nyalutembe
1807,Nyalubanga
1808,Ntungamo
1809,Ntungamo
1810,Ntoroko
1811,Njeru
1812,Ngora
1813,Nebbi
1814,Namutumba
1815,Namirembe
1816,Namasuba
1817,Nakasongola
1818,Nakaseke
1819,Nadiket
1820,Mukono
1821,Muhororo
1822,Mubende
1823,Mpigi
1824,Moyo
1825,Moroto
1826,Mityana
1827,Mitoma
1828,Mbarara
1829,Mbale
1830,Mayuge
1831,Masindi Port
1832,Masindi
1833,Masaka
1834,Maracha
1835,Lyantonde
1836,Lwengo
1837,Luwero
1838,Lugazi
1839,Lokiporangatome
1840,Lira
1841,Kyotera
1842,Kyenjojo
1843,Kyegegwa
1844,Kumi
1845,Kotido
1846,Koboko
1847,Kitgum
1848,Kisoro
1849,Kiryandongo
1850,Kireka
1851,Kiraboha
1852,Kilembe
1853,Kigorobya
1854,Kibuku
1855,Kiboga
1856,Kibingo
1857,Kibale
1858,Kayunga
1859,Katakwi
1860,Kasese
1861,Kapchorwa
1862,Kanungu
1863,Kanoni
1864,Kamwenge
1865,Kamuli
1866,Kampala
1867,Kalungu
1868,Kaliro
1869,Kalangala
1870,Kajansi
1871,Kagadi
1872,Kaberamaido
1873,Kabale
1874,Kaabong
1875,Jinja
1876,Iganga
1877,Hoima
1878,Gulu
1879,Gombe
1880,Fort Portal
1881,Entebbe
1882,Dokolo
1883,Mpigi District
1884,Byakabanda
1885,Bwizibwera
1886,Bweyogerere
1887,Buyende
1888,Buwenge
1889,Butaleja
1890,Busia
1891,Bushenyi
1892,Busembatia
1893,Bundibugyo
1894,Bulisa
1895,Bulambuli
1896,Bukwa
1897,Bukomansimbi
1898,Bukiberu
1899,Bukedea
1900,Buikwe
1901,Bugiri
1902,Bugembe
1903,Bududa
1904,Budaka
1905,Binyin
1906,Balabala
1907,Arua
1908,Apac
1909,Amuria
1910,Amudat
1911,Amolatar
1912,Alebtong
1913,Adok
1914,Adjumani
1915,Abim
1916,Karonga
1917,Chitipa
1918,Zemio
1919,Youhamba
1920,Yalinga
1921,Vakaga
1922,Sayo
1923,Rafai
1924,Pendé
1925,Ouango
1926,Ouaka
1927,Ouadda
1928,Obo
1929,Ndélé
1930,Mobaye
1931,Mbomou
1932,Kembé
1933,Ippy
1934,Hele
1935,Haut-Mbomou
1936,Haute-Kotto
1937,Gambo
1938,Central African Republic
1939,Bria
1940,Borota
1941,Birao
1942,Basse-Kotto
1943,Bangassou
1944,Bamingui-Bangoran
1945,Bambari
1946,Alindao
1947,Victoria
1948,Republic of Seychelles
1949,English River
1950,Bel Ombre
1951,Bel Ombre
1952,Anse Royale
1953,Salamat Region
1954,Ouaddai Region
1955,Kamina
1956,Iriba
1957,Goz Béïda
1958,Biltine
1959,Am Timan
1960,Adré
1961,Abéché
1962,Zaḩar
1963,Yarqā
1964,Waqqāş
1965,Petra
1966,Wādī as Sīr
1967,Umm Qays
1968,Umm as Summāq
1969,Umm al Qiţţayn
1970,Tibnah
1971,Sūf
1972,Şammā
1973,Sāl
1974,Sakib
1975,Şakhrah
1976,Saḩam al Kaffārāt
1977,Saḩāb
1978,Şabḩā
1979,Raymūn
1980,Qumaym
1981,Qafqafā
1982,Miqāţ
1983,Marka
1984,Malkā
1985,Aş Şafāwī
1986,Mādabā
1987,Muḩāfaz̧at Ma‘ān
1988,Kurayyimah
1989,Kitim
1990,Kharjā
1991,Kafr Sawm
1992,Kafr Asad
1993,Kafr Abīl
1994,Judita
1995,Hashemite Kingdom of Jordan
1996,Jāwā
1997,Jarash
1998,‘Izrā
1999,Irbid
2000,Irbid
2001,Ḩātim
2002,Ḩalāwah
2003,Ḩakamā
2004,Dayr Yūsuf
2005,Buşayrā
2006,Burmā
2007,Bayt Yāfā
2008,Bayt Īdis
2009,Balīlā
2010,Az Zubaydīyah
2011,Zarqa
2012,Muḩāfaz̧at az Zarqā’
2013,‘Ayy
2014,‘Ayn Jannah
2015,Aydūn
2016,Aţ Ţurrah
2017,Aţ Ţayyibah
2018,Al Khinzīrah
2019,Aţ Ţayyibah
2020,Aţ Ţafīlah
2021,Muḩāfaz̧at aţ Ţafīlah
2022,As Salţ
2023,Ash Shajarah
2024,Isfīr al Maḩaṭṭah
2025,Ar Ramthā
2026,Ar Rabbah
2027,‘Anjarah
2028,Amman Governorate
2029,Amman
2030,Ḩayy al Quwaysimah
2031,Al Quwayrah
2032,Al Qaşr
2033,Al Mazār al Janūbī
2034,Mafraq
2035,Al Mafraq
2036,Al Kittah
2037,Al Karāmah
2038,Qīr Moāv
2039,Al Karak
2040,Al Jubayhah
2041,Al Jīzah
2042,Al Jafr
2043,Al Ḩamrā’
2044,Ḩayy al Bunayyāt
2045,Muḩāfaz̧at al Balqā’
2046,Aqaba
2047,‘Ajlūn
2048,Adir
2049,Zonianá
2050,Zarós
2051,Zárkos
2052,Nomós Zakýnthou
2053,Zakynthos
2054,Zacháro
2055,Zagorá
2056,Gýtheio
2057,Yimnón
2058,Giánnouli
2059,Gérgeri
2060,Geráki
2061,Géfyra
2062,Xylókastro
2063,Vrontádos
2064,Vravrona
2065,Vrachnaíika
2066,Vrakháti
2067,Vouliagméni
2068,Voúla
2069,Vónitsa
2070,Volos
2071,Nomós Voiotías
2072,Vlachópoulo
2073,Vlachiótis
2074,Výronas
2075,Vília
2076,Verdikoússa
2077,Vélo
2078,Velestíno
2079,Vágia
2080,Vathí
2081,Vathý
2082,Vathý
2083,Vasilikón
2084,Vasilikí
2085,Varvásaina
2086,Vartholomió
2087,Varnávas
2088,Vareiá
2089,Vári
2090,Vári
2091,Várda
2092,Vamvakoú
2093,Valsamáta
2094,Tsikalariá
2095,Tsarítsani
2096,Trípoli
2097,Triovasálos
2098,Tríkeri
2099,Trikala
2100,Tríkala
2101,Ialysós
2102,Traganón
2103,Tragána
2104,Tolón
2105,Týrnavos
2106,Tínos
2107,Tympáki
2108,Tílisos
2109,Thrapsanón
2110,Thouría
2111,Thívai
2112,Firá
2113,Thymianá
2114,Thesprotikó
2115,Nomós Thesprotías
2116,Thespiés
2117,Thérmo
2118,Thérissos
2119,Terpsithéa
2120,Témeni
2121,Tanágra
2122,Strovíki
2123,Strátos
2124,Steíri
2125,Stýpsi
2126,Stylída
2127,Stefanovíkeio
2128,Stános
2129,Stamáta
2130,Stalís
2131,Lássi
2132,Spétses
2133,Sperchógeia
2134,Spercheiáda
2135,Spáta
2136,Spárti
2137,Soúrpi
2138,Soúrmena
2139,Soúda
2140,Sofikón
2141,Skópelos
2142,Skópelos
2143,Skýros
2144,Skiáthos
2145,Schísma Eloúndas
2146,Schimatári
2147,Skepastó
2148,Skála Oropoú
2149,Skalánion
2150,Skála
2151,Sitia
2152,Synoikismós Chavaríou
2153,Sými
2154,Sylivainiótika
2155,Sykoúrio
2156,Sikyón
2157,Síkinos
2158,Sykiá
2159,Sérifos
2160,Selínia
2161,Selianítika
2162,Savália
2163,Sardínia
2164,Nomós Sámou
2165,Samos
2166,Sámi
2167,Salamína
2168,Royítika
2169,Roviés
2170,Rodotópi
2171,Rizómylos
2172,Rízoma
2173,Río
2174,Rethymno
2175,Nomós Rethýmnis
2176,Rafína
2177,Pteleós
2178,Psychikó
2179,Psachná
2180,Prokópi
2181,Profítis Ilías
2182,Nomós Prevézis
2183,Préveza
2184,Prámanta
2185,Pórto Chéli
2186,Portariá
2187,Póros
2188,Póros
2189,Politiká
2190,Polichnítos
2191,Plomári
2192,Pligónion
2193,Platýkampos
2194,Platariá
2195,Plátanos Kalivíon
2196,Plátanos
2197,Plátanos
2198,Plataiés
2199,Plános
2200,Pigí
2201,Pithári
2202,Pythagóreio
2203,Pyrgíon
2204,Pyrgetós
2205,Pyrgetós
2206,Pýrgos
2207,Pýrgos
2208,Piraeus
2209,Pýlos
2210,Pylí
2211,Pýli
2212,Pikérmi
2213,Petroúpolis
2214,Magoúla
2215,Pétra
2216,Péta
2217,Periyiáli
2218,Perivóli
2219,Perivólia
2220,Peristéri
2221,Pérdika
2222,Pérama
2223,Pérama
2224,Pérama
2225,Perachóra
2226,Pelópi
2227,Pelasgía
2228,Pediní
2229,Pátra
2230,Patitírion
2231,Pásion
2232,Pártira
2233,Parthéni
2234,Páros
2235,Párga
2236,Paravóla
2237,Proástio
2238,Parapótamos
2239,Paramythiá
2240,Paralía
2241,Pappádos
2242,Pappadátes
2243,Pánormos
2244,Panaitólion
2245,Pámfila
2246,Pallíni
2247,Palamás
2248,Pálairos
2249,Palaiópyrgos
2250,Palaió Fáliro
2251,Palaiomonástiro
2252,Palaiókipos
2253,Palaióchora
2254,Palekastro
2255,Palaiá Fókaia
2256,Palaiá Epídavros
2257,Paianía
2258,Oxílithos
2259,Ovriá
2260,Oropós
2261,Orchomenós
2262,Oreoí
2263,Omvriakí
2264,Omorfochóri
2265,Oinoússes
2266,Oinófyta
2267,Papágou
2268,Níkaia
2269,Níkaia
2270,Nerokoúros
2271,Néon Monastírion
2272,Néon Karlovásion
2273,Neochorópoulo
2274,Oichalía
2275,Neochóri
2276,Neochóri
2277,Neochórion
2278,Neochóri
2279,Nénita
2280,Neméa
2281,Néa Tírins
2282,Néa Stíra
2283,Néa Smírni
2284,Néa Smýrni
2285,Néa Seléfkeia
2286,Neápoli
2287,Néa Péramos
2288,Néa Palátia
2289,Néa Manoláda
2290,Néa Mákri
2291,Ílion
2292,Néa Kíos
2293,Néa Ionía
2294,Néa Filadélfeia
2295,Néa Erythraía
2296,Néa Artáki
2297,Néa Anchiálos
2298,Náxos
2299,Náfplio
2300,Náfpaktos
2301,Náousa
2302,Mouzourás
2303,Mouzáki
2304,Mouzaki
2305,Mourniés
2306,Moúlki
2307,Moskháton
2308,Mória
2309,Morfovoúni
2310,Monólithos
2311,Monastiráki
2312,Mólos
2313,Moláoi
2314,Mokhós
2315,Moíres
2316,Mitrópoli
2317,Mytilinioí
2318,Mytilene
2319,Mytikas
2320,Míthymna
2321,Mitáta
2322,Myrsíni
2323,Mýrina
2324,Mílos
2325,Mýloi
2326,Milésion
2327,Mikrománi
2328,Mykonos
2329,Megísti
2330,Metsovo
2331,Methóni
2332,Méthana
2333,Metamórfosi Troizínos
2334,Nomós Messinías
2335,Messíni
2336,Mesolóngi
2337,Mesariá
2338,Mertikaíika
2339,Agía Triáda
2340,Menídi
2341,Melívoia
2342,Melíssia
2343,Meligalás
2344,Mégara
2345,Megalópoli
2346,Megálo Chorió
2347,Megalochóri
2348,Megáli Khóra
2349,Megála Kalývia
2350,Mavrommáti
2351,Martínon
2352,Marmárion
2353,Markópoulo Oropoú
2354,Markópoulo
2355,Marathónas
2356,Marathókampos
2357,Manoláda
2358,Mandráki
2359,Mándra
2360,Mantoúdi
2361,Mantamádos
2362,Mália
2363,Malesína
2364,Makrísia
2365,Makrinítsa
2366,Makrychóri
2367,Makrychóri
2368,Makrakómi
2369,Magoúla
2370,Magoúla
2371,Magoúla
2372,Nomós Magnisías
2373,Loutráki
2374,Loutrá
2375,Loúros
2376,Loukísia
2377,Lixoúri
2378,Livanátes
2379,Livádia
2380,Lithakiá
2381,Leipsoí
2382,Límni
2383,Límnes
2384,Limín Khersonísou
2385,Lykóvrysi
2386,Ligourión
2387,Lefkímmi
2388,Lefkáda
2389,Lefkada
2390,Livadeiá
2391,Lesbos
2392,Lepenoú
2393,Leonídio
2394,Lékhaio
2395,Lechainá
2396,Lávrio
2397,Nomós Lasithíou
2398,Nomós Larísis
2399,Lárisa
2400,Lárimna
2401,Lápas
2402,Lagkáda
2403,Lamía
2404,Lambírion
2405,Lálas
2406,Nomós Lakonías
2407,Lakkí
2408,Krousón
2409,Krokeés
2410,Taxiárches
2411,Kritsá
2412,Kryonéri
2413,Kríkellos
2414,Kréstena
2415,Kranídi
2416,Kraniá Elassónas
2417,Kouvarás
2418,Koutselió
2419,Kouroúpi
2420,Kostakioí
2421,Kos
2422,Koropí
2423,Koróni
2424,Kórinthos
2425,Nomós Korinthías
2426,Domvraína
2427,Kompóti
2428,Kolympári
2429,Kokkónion
2430,Kokkíni Cháni
2431,Kokkári
2432,Koilás
2433,Kýthnos
2434,Kýthira
2435,Kíssamos
2436,Kírra
2437,Kyriáki
2438,Kyrás Vrýsi
2439,Kipséli
2440,Kiprianós
2441,Kyparissía
2442,Kinéta
2443,Kímolos
2444,Kými
2445,Kyllíni
2446,Nomós Kykládon
2447,Kifisiá
2448,Kiáto
2449,Chóra
2450,Chóra
2451,Cholargós
2452,Chios
2453,Chios
2454,Khiliomódhi
2455,Chávari
2456,Chaniotis
2457,Nomós Chaniás
2458,Chaniá
2459,Khalkoútsion
2460,Chalkída
2461,Chalkiádes
2462,Chálki
2463,Chálki
2464,Chalandrítsa
2465,Khalándrion
2466,Chaïdári
2467,Keratsíni
2468,Keratéa
2469,Kerasochóri
2470,Kéfalos
2471,Nomós Kefallinías
2472,Kéa
2473,Kavásila
2474,Katsikás
2475,Káto Vlasía
2476,Katoúna
2477,Káto Tithoréa
2478,Káto Soúlion
2479,Káto Patísia
2480,Káto Mazaráki
2481,Káto Lekhónia
2482,Káto Chorió
2483,Káto Glykóvrysi
2484,Káto Ássos
2485,Káto Asítai
2486,Káto Achaḯa
2487,Katastárion
2488,Katákali
2489,Kastráki
2490,Kastélli
2491,Kastélla
2492,Kastaniótissa
2493,Karpochóri
2494,Karpenísi
2495,Karpathos
2496,Karpásion
2497,Kárystos
2498,Karyés
2499,Karés Apokorrónou
2500,Karditsomagoúla
2501,Nomós Kardhítsas
2502,Kardítsa
2503,Kardamás
2504,Kardámaina
2505,Karátoula
2506,Kaparéllion
2507,Kapandríti
2508,Kandíla
2509,Kanaláki
2510,Kanália
2511,Kaména Voúrla
2512,Kampí
2513,Kamári
2514,Kamárion
2515,Kamárai
2516,Kalloní
2517,Kallíthiro
2518,Kallithéa
2519,Kallifóni
2520,Kalývia Thorikoú
2521,Kalivári
2522,Kalýves
2523,Kálymnos
2524,Kalávryta
2525,Kálamos
2526,Kalamiá
2527,Kalampáka
2528,Kalamata
2529,Álimos
2530,Kaisarianí
2531,Kainoúryion
2532,Kainoúryion
2533,Micsi
2534,Itháki
2535,Itéa
2536,Itéa
2537,Istiaía
2538,Isthmía
2539,Ystérnia
2540,Nomós Irakleíou
2541,Irákleio
2542,Irákleion
2543,Ippoforvíon
2544,Íos
2545,Nomós Ioannínon
2546,Ioánnina
2547,Nomós Ileías
2548,Igoumenítsa
2549,Ierápetra
2550,Ydroússa
2551,Ýdra
2552,Grizáno
2553,Grammenítsa
2554,Grammatikoú
2555,Grammatikó
2556,Gra Liyiá
2557,Graikós
2558,Graikochóri
2559,Goúves
2560,Goúrnes
2561,Gouriá
2562,Goúmero
2563,Gónnoi
2564,Gómfoi
2565,Glyfáda
2566,Gázi
2567,Gavaloú
2568,Gastoúni
2569,Gargaliánoi
2570,Galátsi
2571,Galatás
2572,Galatás
2573,Galatás
2574,Gaïtánion
2575,Nomós Fthiótidos
2576,Fry
2577,Folégandros
2578,Nomós Fokídos
2579,Fyteíes
2580,Filótion
2581,Fílla
2582,Filippiáda
2583,Filiatrá
2584,Filiátes
2585,Fylí
2586,Fíki
2587,Fársala
2588,Fáros
2589,Magoúla
2590,Fálanna
2591,Examília
2592,Nomós Evvoías
2593,Nomós Evrytanías
2594,Ermoúpolis
2595,Ermióni
2596,Erythrés
2597,Erétria
2598,Eresós
2599,Epitálio
2600,Ano Arhanes
2601,Enipiás
2602,Emporeío
2603,Émponas
2604,Ellinikó
2605,Elefsína
2606,Eleoúsa
2607,Eláteia
2608,Elassóna
2609,Ekáli
2610,Voulgaréli
2611,Drépanon
2612,Dhráfi
2613,Domokós
2614,Dodóni
2615,Dodecanese
2616,Dístomo
2617,Dimitsána
2618,Deskáti
2619,Dhervéni
2620,Delphi
2621,Darátsos
2622,Bendevís
2623,Rodópoli
2624,Báfra
2625,Ágios Geórgios
2626,Áyios Vasílios
2627,Áyios Thomás
2628,Ágios Stéfanos
2629,Ágios Spyrídon
2630,Áyios Serafím
2631,Áyios Nikólaos
2632,Arkoúdi
2633,Ágios Nikólaos
2634,Áyios Konstandínos
2635,Agios Kirykos
2636,Ágios Ioánnis
2637,Agios Dimitrios
2638,Agios Dimitrios
2639,Áyios Athanásios
2640,Ágios Andréas
2641,Ágioi Déka
2642,Agía Varvára
2643,Agía Varvára
2644,Agía Triáda
2645,Agiásos
2646,Agía Paraskeví
2647,Agía Paraskeví
2648,Ayía Marína
2649,Agía Marína
2650,Agía Marína
2651,Agía Galíni
2652,Agiá
2653,Nomós Attikís
2654,Atsipópoulo
2655,Athens
2656,Athíkia
2657,Atalánti
2658,Ástros
2659,Astypálaia
2660,Astakós
2661,Ássos
2662,Asprópyrgos
2663,Asopós
2664,Asopía
2665,Asíni
2666,Asímion
2667,Argyroúpoli
2668,Argyropoúli
2669,Nomós Ártas
2670,Artesianó
2671,Árta
2672,Árma
2673,Archontochóri
2674,Archaía Olympía
2675,Arkhaía Kórinthos
2676,Arkása
2677,Arkalochóri
2678,Nomós Arkadías
2679,Áris
2680,Aria
2681,Argostólion
2682,Árgos
2683,Nomós Argolídos
2684,Argalastí
2685,Arfará
2686,Áraxos
2687,Aráchova
2688,Apollonía
2689,Anthíli
2690,Anógeia
2691,Áno Sýros
2692,Áno Merá
2693,Áno Liósia
2694,Áno Lekhónia
2695,Kopanáki
2696,Áno Kastrítsi
2697,Áno Kalentíni
2698,Anoixi
2699,Megalochóri
2700,Agkídia
2701,Angelókastro
2702,Anéza
2703,Andros
2704,Andravída
2705,Antíparos
2706,Antimácheia
2707,Anávra
2708,Anávra
2709,Anávyssos
2710,Anatolí
2711,Paralía Milátou
2712,Anáfi
2713,Amorgós
2714,Ámfissa
2715,Amfilochía
2716,Amfíkleia
2717,Ampelóna
2718,Ambelókipoi
2719,Ampelákia
2720,Maroúsi
2721,Amárynthos
2722,Amaliáda
2723,Almyrós
2724,Álli Meriá
2725,Alivéri
2726,Alíartos
2727,Alfeioúsa
2728,Akráta
2729,Akraifnía
2730,Acharnés
2731,Nomós Achaḯas
2732,Aíyira
2733,Aígio
2734,Aegina
2735,Aitolikó
2736,Nomós Aitolías kai Akarnanías
2737,Aigáleo
2738,Aiánteio
2739,Agrínio
2740,Agriá
2741,Agnanteró
2742,Afrátion
2743,Adámas
2744,Zghartā
2745,Zahlé
2746,Tripoli
2747,Tyre
2748,Sîr ed Danniyé
2749,Sidon
2750,Ra’s Bayrūt
2751,Marjayoûn
2752,Lebanon
2753,Jounieh
2754,Joubb Jannîne
2755,Jbaïl
2756,Jezzîne
2757,Mohafazat Mont-Liban
2758,Houra
2759,Hâsbaïya
2760,Halba
2761,Habboûch
2762,Bcharré
2763,Bent Jbaïl
2764,Bhamdoûn el Mhatta
2765,Bhamdoun
2766,Beït ed Dîne
2767,Beyrouth
2768,Beirut
2769,Baalbek
2770,Baabda
2771,Ain Ebel
2772,Mohafazat Liban-Nord
2773,Nabatîyé et Tahta
2774,Amioûn
2775,Jdaidet el Matn
2776,Mohafazat Liban-Sud
2777,El Hermel
2778,Mohafazat Béqaa
2779,Batroûn
2780,Aaley
2781,Shūkat aş Şūfī
2782,Rafaḩ
2783,An Nuşayrāt
2784,Khuzā‘ah
2785,Khān Yūnis
2786,Jabālyā
2787,Gaza Strip
2788,Gaza
2789,Dayr al Balaḩ
2790,Bayt Lāhyā
2791,Bayt Ḩānūn
2792,Banī Suhaylā
2793,Al Fukhkhārī
2794,Al Burayj
2795,‘Abasān al Kabīrah
2796,Jerusalem
2797,Zubūbah
2798,Zaytā
2799,Zaytā Jammā‘īn
2800,Zawātā
2801,Za‘tarah
2802,Yuta
2803,Yatmā
2804,Yāsūf
2805,Yāşīd
2806,Ya‘bad
2807,Wādī Fūkīn
2808,‘Ūrīf
2809,Ūdalah
